block_group,mode,departure_time,distance,duration,destination,lat,lon,address,class,type,city,rating
530330110023,bicycling,2018-07-26 07:00:00-07:00,1.00497203231821,4.833333333333333,Seattle-Holly Park Medical & Dental Clinic (ICHS) - International Community Health Services,47.536865999999996,-122.28419099999999,3815 South Othello Street,pharmacy,,Seattle,2.8
530330104011,bicycling,2018-07-26 07:00:00-07:00,12.06463642013673,82.96666666666667,North Seattle College,47.699252,-122.33352,,citywide,College,,
530330006002,bicycling,2018-07-26 07:00:00-07:00,13.831572405220632,94.48333333333332,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330116006,bicycling,2018-07-26 07:00:00-07:00,15.779366065879428,105.11666666666666,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330108001,bicycling,2018-07-26 07:00:00-07:00,2.0366687383467994,13.133333333333333,Denny International Middle School,47.5317486,-122.3657493,2601 Southwest Kenyon Street,school,,Seattle,3.8
530330086003,bicycling,2018-07-26 07:00:00-07:00,0.5674331883157241,5.5,Farmer Debbi,47.6072783,-122.31016389999999,500 17th Avenue,pharmacy,,Seattle,5.0
530330071002,bicycling,2018-07-26 07:00:00-07:00,7.520198881292727,51.18333333333333,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330105005,bicycling,2018-07-26 07:00:00-07:00,1.4630205096333126,11.566666666666665,High Point Branch - The Seattle Public Library,47.5480634,-122.37587520000001,3411 Southwest Raymond Street,library,,Seattle,4.3
530330008002,bicycling,2018-07-26 07:00:00-07:00,0.28278433809819764,2.183333333333333,Meadow Brew Cafe,47.7086209,-122.29119750000001,11003 35th Avenue Northeast,cafe,,Seattle,4.1
530330008001,bicycling,2018-07-26 07:00:00-07:00,3.18769422001243,21.266666666666666,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330116006,bicycling,2018-07-26 07:00:00-07:00,1.031696706028589,6.8,West Seattle Thriftway,47.544589,-122.386274,4201 Southwest Morgan Street,supermarket,,Seattle,4.4
530330048003,bicycling,2018-07-26 07:00:00-07:00,4.8912367930391545,33.11666666666667,North Seattle College,47.699252,-122.33352,,citywide,College,,
530330040002,bicycling,2018-07-26 07:00:00-07:00,8.297700435052828,52.01666666666666,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330112003,bicycling,2018-07-26 07:00:00-07:00,0.4282162834058421,3.283333333333333,South Park,47.52498328,-122.3203209,,urban_village,,,
530330102004,bicycling,2018-07-26 07:00:00-07:00,6.3262896208825365,45.1,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330260011,bicycling,2018-07-26 07:00:00-07:00,13.139838408949654,75.66666666666667,Bellevue-Square,47.615522999999996,-122.199049,,citywide,Major Employment Area,,
530330034001,bicycling,2018-07-26 07:00:00-07:00,7.077688004972032,38.766666666666666,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330101004,bicycling,2018-07-26 07:00:00-07:00,0.6270975761342449,4.95,Safeway Pharmacy,47.5692296,-122.2878388,3820 Rainier Avenue South,pharmacy,,Seattle,2.3
530330095002,bicycling,2018-07-26 07:00:00-07:00,9.257302672467373,64.7,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330019001,bicycling,2018-07-26 07:00:00-07:00,1.5711622125543816,10.816666666666665,Planned Parenthood - Northgate Health Center,47.7084125,-122.3333013,2111 North Northgate Way,hospital,,Seattle,3.3
530330043022,bicycling,2018-07-26 07:00:00-07:00,5.599129894344313,39.38333333333333,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330120003,bicycling,2018-07-26 07:00:00-07:00,1.0037290242386576,7.1,Southwest Branch - The Seattle Public Library,47.5224353,-122.3762737,9010 35th Avenue Southwest,library,,Seattle,4.5
530330073002,bicycling,2018-07-26 07:00:00-07:00,7.64449968924798,51.2,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330052005,bicycling,2018-07-26 07:00:00-07:00,0.4356743318831573,2.65,General Internal Medicine Center at UWMC-Roosevelt,47.658839,-122.318284,3rd floor,hospital,,Seattle,5.0
530330120001,bicycling,2018-07-26 07:00:00-07:00,0.5438160348042262,3.55,Arbor Heights Elementary School,47.509358899999995,-122.37891280000001,3701 Southwest 104th Street,school,,Seattle,4.2
530330047004,bicycling,2018-07-26 07:00:00-07:00,0.3449347420758235,3.466666666666667,Ballard Branch - The Seattle Public Library,47.6698096,-122.3842709,5614 22nd Avenue Northwest,library,,Seattle,4.3
530330099002,bicycling,2018-07-26 07:00:00-07:00,13.134244872591673,65.71666666666667,Tukwila,47.455556,-122.254492,,citywide,Major Employment Area,,
530330112001,bicycling,2018-07-26 07:00:00-07:00,0.8949658172778123,5.3,South Park Food Center,47.52356470000001,-122.3153562,8909 14th Avenue South,supermarket,,Seattle,4.5
530330109001,bicycling,2018-07-26 07:00:00-07:00,5.811684275947794,43.56666666666667,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330109001,bicycling,2018-07-26 07:00:00-07:00,5.811684275947794,43.56666666666667,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330005001,bicycling,2018-07-26 07:00:00-07:00,1.4735860783095092,12.883333333333333,百佳超市,47.725033,-122.343607,13200 Aurora Avenue North,supermarket,,Seattle,4.3
530330095001,bicycling,2018-07-26 07:00:00-07:00,1.2492231199502797,9.783333333333333,Thurgood Marshall Elementary School,47.590961,-122.299264,2401 South Irving Street,school,,Seattle,4.6
530330008001,bicycling,2018-07-26 07:00:00-07:00,13.912367930391548,78.25,Bellevue-Square,47.615522999999996,-122.199049,,citywide,Major Employment Area,,
530330108003,bicycling,2018-07-26 07:00:00-07:00,5.727159726538223,38.91666666666666,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330108003,bicycling,2018-07-26 07:00:00-07:00,5.727159726538223,38.91666666666666,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330063002,bicycling,2018-07-26 07:00:00-07:00,12.571162212554384,80.98333333333333,Overlake-Redmond,47.641193,-122.12825900000001,,citywide,Major Employment Area,,
530330060004,bicycling,2018-07-26 07:00:00-07:00,1.3803604723430702,10.75,Gasworks Park,47.646570000000004,-122.33530800000001,,destination_park,,,
530330114023,bicycling,2018-07-26 07:00:00-07:00,0.5680546923555003,3.2,United States Postal Service,47.5240893,-122.3671603,2721 Southwest Trenton Street,post_office,,Seattle,2.3
530330106006,bicycling,2018-07-26 07:00:00-07:00,15.285270354257305,80.83333333333333,Tukwila,47.455556,-122.254492,,citywide,Major Employment Area,,
530330028003,bicycling,2018-07-26 07:00:00-07:00,8.13797389683033,56.13333333333333,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330033003,bicycling,2018-07-26 07:00:00-07:00,6.016159105034182,42.7,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330012004,bicycling,2018-07-26 07:00:00-07:00,0.13983840894965818,0.6,Northgate,47.70609738,-122.3266853,,urban_village,,,
530330118005,bicycling,2018-07-26 07:00:00-07:00,7.17775015537601,49.56666666666667,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330082002,bicycling,2018-07-26 07:00:00-07:00,0.054070851460534496,1.1166666666666667,Kelley-Ross Compounding Pharmacy,47.6079435,-122.32788629999999,805 Madison Street #702,pharmacy,,Seattle,5.0
530330088003,bicycling,2018-07-26 07:00:00-07:00,1.7482908638906154,15.283333333333333,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330088003,bicycling,2018-07-26 07:00:00-07:00,1.7482908638906154,15.283333333333333,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330112002,bicycling,2018-07-26 07:00:00-07:00,7.004972032318209,43.61666666666667,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330016003,bicycling,2018-07-26 07:00:00-07:00,2.8707271597265382,18.366666666666667,North Seattle College,47.699252,-122.33352,,citywide,College,,
530330079005,bicycling,2018-07-26 07:00:00-07:00,0.8036047234307023,5.45,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330077003,bicycling,2018-07-26 07:00:00-07:00,1.3983840894965818,11.633333333333333,Cal Anderson Park,47.61732,-122.31957,,destination_park,,,
530330028003,bicycling,2018-07-26 07:00:00-07:00,6.3523927905531385,45.6,Downtown Commercial Core,47.608001,-122.334658,,citywide,Major Employment Area,,
530330043011,bicycling,2018-07-26 07:00:00-07:00,0.7600994406463643,7.183333333333334,Ravenna,47.66520562,-122.30385759999999,,urban_village,,,
530330103001,bicycling,2018-07-26 07:00:00-07:00,0.5643256681168427,2.5166666666666666,United States Postal Service,47.5602799,-122.2858223,3727 South Alaska Street,post_office,,Seattle,2.3
530330006003,bicycling,2018-07-26 07:00:00-07:00,1.1342448725916718,8.0,Lakeside Middle School,47.727678999999995,-122.3275134,13510 1st Avenue Northeast,school,,Seattle,4.4
530330036004,bicycling,2018-07-26 07:00:00-07:00,5.788067122436296,38.1,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330051003,bicycling,2018-07-26 07:00:00-07:00,0.7917961466749533,7.5,Wallingford,47.66116735,-122.3394145,,urban_village,,,
530330106001,bicycling,2018-07-26 07:00:00-07:00,1.6687383467992545,7.45,Lincoln Park,47.530419,-122.39311699999999,,destination_park,,,
530330065002,bicycling,2018-07-26 07:00:00-07:00,6.3008079552517104,44.98333333333333,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330058014,bicycling,2018-07-26 07:00:00-07:00,1.7756370416407707,9.816666666666666,Swedish Ballard Primary Care,47.6683269,-122.38093729999999,5350 Tallman Avenue Northwest #301,hospital,,Seattle,4.0
530330060003,bicycling,2018-07-26 07:00:00-07:00,3.8725916718458664,24.58333333333333,University of Washington,47.655614,-122.30521100000001,,citywide,Major Employment Area,,
530330060004,bicycling,2018-07-26 07:00:00-07:00,0.6606587942821628,7.433333333333334,ZOOM+Care,47.64976779999999,-122.35024779999999,624 North 34th Street,hospital,,Seattle,4.7
530330121002,bicycling,2018-07-26 07:00:00-07:00,0.5201988812927284,5.85,Arbor Heights Elementary School,47.509358899999995,-122.37891280000001,3701 Southwest 104th Street,school,,Seattle,4.2
530330086002,bicycling,2018-07-26 07:00:00-07:00,0.2504661280298322,1.2,Arada Center Market,47.6057138,-122.31657009999999,452 12th Avenue,supermarket,,Seattle,4.4
530330012001,bicycling,2018-07-26 07:00:00-07:00,8.364201367308887,58.83333333333334,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330031001,bicycling,2018-07-26 07:00:00-07:00,0.6270975761342449,4.7,Crown Hill,47.69012456,-122.377021,,urban_village,,,
530330102001,bicycling,2018-07-26 07:00:00-07:00,0.2454940957116221,2.216666666666667,Caffe Vita,47.556106,-122.2700728,5028 Wilson Avenue South,cafe,,Seattle,4.5
530330053011,bicycling,2018-07-26 07:00:00-07:00,10.648228713486636,74.0,South Seattle College,47.54841,-122.352194,,citywide,College,,
530330063001,bicycling,2018-07-26 07:00:00-07:00,5.418272218769421,37.38333333333333,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330064001,bicycling,2018-07-26 07:00:00-07:00,1.36544437538844,9.966666666666667,United States Postal Service,47.6125599,-122.3021842,1150 23rd Avenue,post_office,,Seattle,2.2
530330099003,bicycling,2018-07-26 07:00:00-07:00,1.0018645121193288,10.766666666666667,Bartell Drugs,47.560812899999995,-122.3847524,4706 42nd Ave SW,pharmacy,,Seattle,3.4
530330075002,bicycling,2018-07-26 07:00:00-07:00,2.108763206960845,10.933333333333335,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330004011,bicycling,2018-07-26 07:00:00-07:00,0.4232442510876321,1.9666666666666663,Bitter Lake Village,47.72856031,-122.35065279999999,,urban_village,,,
530330063001,bicycling,2018-07-26 07:00:00-07:00,2.432566811684276,21.966666666666665,Stevens Elementary School,47.631448999999996,-122.307625,1242 18th Avenue East,school,,Seattle,4.3
530330069004,bicycling,2018-07-26 07:00:00-07:00,1.3573648228713486,11.25,John Hay Elementary School,47.632850700000006,-122.35195800000001,201 Garfield Street,school,,Seattle,4.3
530330105001,bicycling,2018-07-26 07:00:00-07:00,6.362958359229334,45.66666666666666,Seattle Central College,47.616587,-122.321611,,citywide,College,,
530330104011,bicycling,2018-07-26 07:00:00-07:00,0.7246737103791174,4.8,Maxine Mimms High School,47.5590973,-122.2928125,3019 South Angeline Street,school,,Seattle,
530330041001,bicycling,2018-07-26 07:00:00-07:00,1.6954630205096333,13.316666666666665,Mioposto Pizzeria,47.6686686,-122.2903815,3426 Northeast 55th Street,cafe,,Seattle,4.4
530330083001,bicycling,2018-07-26 07:00:00-07:00,0.7451833436917341,5.316666666666666,Westlake Center,47.611603,-122.33691,,citywide,Transit Hub,,
530330109002,bicycling,2018-07-26 07:00:00-07:00,2.3480422622747046,12.083333333333336,South Park Branch - The Seattle Public Library,47.526252,-122.32258759999999,8604 8th Avenue South,library,,Seattle,3.9
530330097024,bicycling,2018-07-26 07:00:00-07:00,7.620882535736482,53.05,South Lake Union,47.61880896,-122.3379719,,urban_village,,,
530330097024,bicycling,2018-07-26 07:00:00-07:00,7.620882535736482,53.05,South Lake Union,47.622933,-122.33710500000001,,citywide,Major Employment Area,,
530330104012,bicycling,2018-07-26 07:00:00-07:00,0.8663766314481044,5.7,Tutta Bella Neapolitan Pizzeria - Columbia City,47.5571417,-122.28447320000001,4918 Rainier Avenue South,cafe,,Seattle,4.5
530330049004,bicycling,2018-07-26 07:00:00-07:00,1.4580484773151026,9.083333333333334,Gasworks Park,47.646570000000004,-122.33530800000001,,destination_park,,,
530330031004,bicycling,2018-07-26 07:00:00-07:00,1.2486016159105031,5.683333333333334,Ballard Branch - The Seattle Public Library,47.6698096,-122.3842709,5614 22nd Avenue Northwest,library,,Seattle,4.3
530330073002,bicycling,2018-07-26 07:00:00-07:00,0.023617153511497825,0.65,Alfi's Food & Deli,47.61759489999999,-122.3316216,1830 Minor Avenue,supermarket,,Seattle,3.9
530330118002,bicycling,2018-07-26 07:00:00-07:00,0.2703542573026725,1.7166666666666666,Emerson Elementary School,47.5147059,-122.25882800000001,9709 60th Avenue South,school,,Seattle,4.0
530330036003,bicycling,2018-07-26 07:00:00-07:00,0.2703542573026725,1.4333333333333331,G & F Grocery,47.676032299999996,-122.32551200000002,300 Northeast 65th Street,supermarket,,Seattle,3.3
530330010001,bicycling,2018-07-26 07:00:00-07:00,9.180857675574893,63.95,First Hill,47.60790794,-122.3260425,,urban_village,,,
530330010001,bicycling,2018-07-26 07:00:00-07:00,9.180857675574893,63.95,First Hill,47.609421999999995,-122.32512,,citywide,Major Employment Area,,
530330110022,bicycling,2018-07-26 07:00:00-07:00,11.095711622125542,56.93333333333333,Tukwila,47.455556,-122.254492,,citywide,Major Employment Area,,
530330020002,bicycling,2018-07-26 07:00:00-07:00,0.9701678060907396,5.9833333333333325,Northgate Transit Center,47.702358000000004,-122.32721000000001,,citywide,Transit Hub,,
530330079001,bicycling,2018-07-26 07:00:00-07:00,0.5531385954008701,4.983333333333333,Seattle Academy of Arts and Sciences-Middle School,47.61385870000001,-122.3125034,1432 15th Avenue,school,,Seattle,4.9
530330088002,bicycling,2018-07-26 07:00:00-07:00,0.7893101305158483,5.7,Yesler Grocery,47.6018773,-122.3073763,1902 East Yesler Way # 19,supermarket,,Seattle,4.4
530330103001,bicycling,2018-07-26 07:00:00-07:00,10.646364201367307,53.9,Tukwila,47.455556,-122.254492,,citywide,Major Employment Area,,
530330050003,bicycling,2018-07-26 07:00:00-07:00,1.2871348663766315,7.283333333333332,ZOOM+Care,47.64976779999999,-122.35024779999999,624 North 34th Street,hospital,,Seattle,4.7
530330098002,bicycling,2018-07-26 07:00:00-07:00,0.6507147296457427,3.3,James Madison Junior High School,47.5731537,-122.38985,,school,,Seattle,5.0
530330101003,bicycling,2018-07-26 07:00:00-07:00,0.6444996892479801,4.15,Columbia Branch - The Seattle Public Library,47.5599006,-122.2869591,4721 Rainier Avenue South,library,,Seattle,4.5
530330105005,bicycling,2018-07-26 07:00:00-07:00,4.270975761342449,26.716666666666665,SODO,47.583574,-122.333555,,citywide,Major Employment Area,,
530330001005,bicycling,2018-07-26 07:00:00-07:00,10.21255438160348,70.98333333333333,Downtown Pioneer Square,47.601651000000004,-122.334226,,citywide,Major Employment Area,,
530330075003,bicycling,2018-07-26 07:00:00-07:00,0.8408949658172779,5.9833333333333325,Seattle Academy of Arts and Sciences-Middle School,47.61385870000001,-122.3125034,1432 15th Avenue,school,,Seattle,4.9
530330074023,bicycling,2018-07-26 07:00:00-07:00,1.8278433809819763,16.1,King Street Station,47.598939,-122.329158,,citywide,Transit Hub,,
530330067003,bicycling,2018-07-26 07:00:00-07:00,0.3834679925419515,6.2,John Hay Elementary School,47.632850700000006,-122.35195800000001,201 Garfield Street,school,,Seattle,4.3
530330119001,bicycling,2018-07-26 07:00:00-07:00,16.60161591050342,106.01666666666668,North Seattle College,47.699252,-122.33352,,citywide,College,,
